tref,subj,dobj,syn,verb,iobj,obl1,obl2,label
government_agencies1,government_agencies1,0,[nsubj  nmod],pull,0,from,paycheck,35
government_agencies1,government_agencies1,0,[nsubj  nmod],pull,0,0,0,35
gun_rights1,0,gun_rights1,[aux  dobj  compound:prt],taken,0,0,0,35
guns1,0,guns1,[dobj  nmod],ripping,0,0,0,35
guns1,0,guns1,[dobj  nmod],ripping,0,from,hand,35
Republicans1,Bush,Democrats,[nsubj  dobj  compound:prt  nmod  advcl  mark  nsubj  dobj  nmod  cc  conj],pull,0,to,his,35
wealth1,wealth1,people,[advmod  nsubj  dobj  compound:prt  nmod],squeeze,0,0,0,35
money1,I,money1,[nsubj  dobj  nmod  dep  dep  cc  conj],pull,0,from,bank,35
money1,I,money1,[nsubj  dobj  nmod  dep  dep  cc  conj],pull,0,0,0,35
money1,0,0,[nmod],extract,0,0,0,35
money1,0,0,[mark  det  amod  nmod],hoover,0,rich,hoover,35
money1,0,0,[mark  det  amod  nmod],hoover,0,0,0,35
Republicans1,Bush,Democrats,[nsubj  dobj  compound:prt  nmod  advcl  mark  nsubj  dobj  nmod  cc  conj],pull,0,to,side,35
Republicans1,Bush,Democrats,[nsubj  dobj  compound:prt  nmod  advcl  mark  nsubj  dobj  nmod  cc  conj],pull,0,0,0,35
poverty1,0,0,[case  det  amod  nmod],squeeze,0,of,poverty1,35
poverty1,0,0,[case  det  amod  nmod],squeeze,0,invisible,squeeze,35
progressive_tax1,progressive_tax1,0,[nsubj  cop  det  amod  advcl],evil,0,necessary,evil,36
election1,election1,view,[nsubj  dobj],crushed,0,0,0,36
election_campaign1,0,0,[case  det  nmod],mayhem,0,0,0,36
taxes1,0,taxes1,[dobj],pay,0,0,0,36
poverty1,0,0,[case  det  nmod],monster,0,of,poverty1,36
progressive_tax1,progressive_tax1,0,[nsubj  cop  det  amod  advcl],evil,0,0,0,36
taxpayers1,0,0,[case  det  nmod],clutch,0,0,0,36
guns1,0,guns1,[dobj],buying,0,0,0,36
democracy1,0,0,[case  det  nmod],clutch,0,0,0,36
election_campaign1,0,0,[case  det  nmod],mayhem,0,of,election_campaign1,36
inequality1,inequality1,0,[mark  mark  nsubj  cop  det  amod  nmod],evil,0,for,economy,36
inequality1,inequality1,0,[mark  mark  nsubj  cop  det  amod  nmod],evil,0,0,0,36
gun_control1,0,0,[det  amod],demon,0,0,0,36
gun_control1,0,0,[det  amod],demon,0,gun_control1,demon,36
guns1,EE,guns1,[mark  nsubj  aux  neg  dobj],demonize,0,0,0,36
inequality1,inequality1,0,[mark  mark  nsubj  cop  det  amod  nmod],evil,0,necessary,evil,36
guns1,guns1,0,[mark  advcl  advmod  nsubj  cop  advmod  advmod  advmod],safe,0,0,0,36
firearms1,firearms1,0,[mark  nsubj  nsubj  cop  det  nmod  cop  det],problem,0,but,those,36
Poverty1,0,Poverty1,[dobj],Read,0,0,0,36
taxpayers1,0,0,[case  det  nmod],clutch,0,of,taxpayers1,36
Senator1,0,0,[compound  acl],Cruz,0,0,0,36
general-election1,0,0,[amod],havoc,0,0,0,36
election1,0,0,[det  nmod],specter,0,of,election1,36
election1,0,0,[det  nmod],specter,0,0,0,36
general-election1,0,0,[amod],havoc,0,general-election1,havoc,36
income-tax1,0,0,[amod  amod],rate,0,income-tax1,rate,37
democracy1,0,0,[amod  cc  conj],reform,0,0,0,37
democracy1,anarchy,0,[dep  nsubj  cop  amod  nmod  parataxis],form,0,of,democracy1,37
wealthy1,0,0,[case  amod  nmod],tax,0,0,0,37
tariffs1,0,request,[mark  dobj  nmod],EU,0,0,0,37
wealthy1,0,0,[case  amod  nmod],tax,0,on,wealthy1,37
wealthy1,0,0,[case  amod  nmod],tax,0,higher,tax,37
taxation1,0,0,[case  amod  nmod],amount,0,0,0,37
Taxation1,0,0,[det  amod  amod],Summit,0,0,0,37
Taxation1,0,0,[det  amod  amod],Summit,0,Taxation1,Summit,37
income-tax1,0,0,[amod  amod],rate,0,higher,rate,37
taxation1,0,0,[case  amod  nmod],amount,0,high,amount,37
taxation1,0,0,[case  amod  nmod],amount,0,of,taxation1,37
property_taxes1,which,property_taxes1,[nsubj  aux  dobj],pay,0,0,0,37
democracy1,0,0,[amod  cc  conj],reform,0,political,reform,37
poverty1,0,0,[nmod:poss  nmod],peak,0,of,poverty1,37
tariffs1,0,request,[mark  dobj  nmod],EU,0,for,tariffs1,37
income-tax1,0,0,[amod  amod],rate,0,0,0,37
democracy1,anarchy,0,[dep  nsubj  cop  amod  nmod  parataxis],form,0,higher,form,37
democracy1,anarchy,0,[dep  nsubj  cop  amod  nmod  parataxis],form,0,0,0,37
poverty1,0,0,[amod  amod  dep],assault,0,Such,assault,38
poverty1,0,0,[case  det  nmod],attack,0,0,0,38
poverty1,0,0,[case  det  nmod],attack,0,of,poverty1,38
poverty1,0,0,[amod  amod  dep],assault,0,poverty1,assault,38
poverty1,0,0,[amod  amod  dep],assault,0,0,0,38
congress1,0,0,[det  nmod  dep],parasite,0,0,0,39
taxation1,taxation1,0,[nsubj  cop  det  nmod],parasite,0,0,0,39
bureaucratic1,It,0,[nsubj  cop  det  amod  amod  acl:relcl],parasite,0,0,0,39
government1,0,0,[case  det  amod  det  nmod],parasite,0,0,0,39
bureaucrats1,bureaucrats1,0,[nsubj  compound:prt  advcl],live,0,0,0,39
bureaucracy1,0,0,[case  det  amod  nmod],leech,0,of,bureaucracy1,39
bureaucracy1,0,0,[case  det  amod  nmod],leech,0,bloated,leech,39
taxes1,taxes1,0,[nmod  nsubj  cop  dep],tapeworm,0,double,tapeworm,39
taxes1,taxes1,0,[nmod  nsubj  cop  dep],tapeworm,0,To,him,39
government1,0,0,[case  det  amod  det  nmod],parasite,0,of,government1,39
government1,0,0,[case  det  compound  nmod],one,0,0,0,39
taxes1,taxes1,0,[advmod  nsubj  cop  det  nmod  acl:relcl],kind,0,of,parasite,39
congressmen1,0,0,[det  nmod],infestation,0,0,0,39
congress1,0,0,[det  nmod  dep],parasite,0,of,congress1,39
government1,0,0,[case  det  compound  nmod],one,0,in,government1,39
congressmen1,0,0,[det  nmod],infestation,0,of,congressmen1,39
government1,0,0,[case  det  amod  det  nmod],parasite,0,vast,parasite,39
bureaucratic1,It,0,[nsubj  cop  det  amod  amod  acl:relcl],parasite,0,huge,parasite,39
taxation1,0,0,[det  nmod  cc  conj],leech,0,of,taxation1,39
taxation1,0,0,[det  nmod  cc  conj],leech,0,0,0,39
taxation1,taxation1,0,[nsubj  cop  det  nmod],parasite,0,on,life,39
inequality1,0,0,[case  amod  nmod],level,0,0,0,40
inequality1,0,0,[case  amod  nmod],level,0,low,level,40
gun_ownership1,0,0,[amod],level,0,0,0,40
gun_ownership1,0,0,[amod],level,0,gun_ownership1,level,40
gun_control1,0,0,[nummod  nmod],level,0,of,gun_control1,40
firearm1,0,0,[amod  compound],level,0,firearm1,level,40
firearm1,0,0,[amod  compound],level,0,0,0,40
inequality1,0,0,[case  amod  nmod],level,0,of,inequality1,40
gun_control1,0,0,[case  det  amod],blitzkrieg,0,gun_control1,blitzkrieg,41
gun_control1,0,0,[case  det  amod  amod],movement,0,gun_control1,movement,41
diplomatic1,0,0,[case  det  amod],weapon,0,diplomatic1,weapon,41
Poverty1,0,0,[det  nmod],War,0,0,0,41
property_tax1,0,0,[det  nmod],assault,0,on,property_tax1,41
gun_control1,0,0,[case  det  amod  amod],battle,0,gun_control1,battle,41
government1,0,0,[amod  det  amod  nmod],ally,0,of,man,41
diplomatic1,0,0,[det  amod  nmod],arrow,0,0,0,41
gun_control1,0,0,[case  nmod],collaborator,0,with,gun_control1,41
bureaucratic1,0,0,[case  compound  amod],fight,0,bureaucratic1,fight,41
gun_control1,0,0,[case  nmod],collaborator,0,0,0,41
gun_control1,0,0,[case  det  amod  amod],battle,0,0,0,41
gun_control1,0,0,[case  det  amod  amod],movement,0,modern,movement,41
taxation1,0,0,[case  det  nmod],war,0,of,taxation1,41
taxation1,0,0,[case  det  nmod],war,0,0,0,41
gun_control1,0,0,[det  nmod],battle,0,0,0,41
hunger1,that,hunger1,[nsubj  dobj],battle,0,0,0,41
government1,0,0,[amod  det  amod  nmod],ally,0,government1,ally,41
government1,0,0,[amod  det  amod  nmod],ally,0,0,0,41
incumbent1,0,incumbent1,[dobj],attacking,0,0,0,41
taxes1,0,0,[det  nmod],ambush,0,0,0,41
gun_control1,0,0,[det  amod  nmod],battle,0,0,0,41
poverty1,0,0,[case  det  nmod  nmod],cost,0,ongoing,cost,41
poverty1,0,0,[case  det  nmod  nmod],cost,0,of,ongoing,41
taxpayer1,0,0,[csubj  cop  det  amod  amod  advmod  acl:relcl],ambush,0,0,0,41
bureaucratic1,0,0,[case  amod  cc  conj],battle,0,0,0,41
size-of-government1,0,0,[det  amod  amod],war,0,larger,war,41
pre-election1,0,0,[case  det  amod  amod],attack,0,0,0,41
firearms1,0,0,[amod  amod],trafficking,0,firearms1,trafficking,41
gun-nut1,0,0,[case  det  amod  amod  amod  dep],army,0,0,0,41
government1,0,0,[amod  det  amod  nmod],ally,0,durable,ally,41
Poverty1,0,0,[case  det  nmod],War,0,on,Poverty1,41
gun_owners1,Congress,gun_owners1,[nsubj  advmod  dobj  nmod],attack,0,for,failure,41
size-of-government1,0,0,[det  amod  amod],war,0,0,0,41
gun_control1,0,0,[det  nmod],battle,0,over,gun_control1,41
pre-election1,0,0,[case  det  amod  amod],attack,0,vicious,attack,41
gun-nut1,0,0,[case  det  amod  amod  amod  dep],army,0,gun-nut1,army,41
gun-nut1,0,0,[case  det  amod  amod  amod  dep],army,0,nit-wit,army,41
gun-nut1,0,0,[case  det  amod  amod  amod  dep],army,0,thirty-million,army,41
gun_control1,0,0,[det  amod  nmod],battle,0,for,year,41
Constitution1,He,Constitution1,[nsubj  advmod  dobj],attack,0,0,0,41
pre-election1,0,0,[case  det  amod  amod],attack,0,pre-election1,attack,41
Liberal_democracy1,0,0,[compound  nummod  dep],Dec,0,0,0,41
diplomatic1,0,0,[det  amod  nmod],arrow,0,diplomatic1,arrow,41
gun_control1,0,0,[case  amod],attack,0,0,0,41
tariff1,0,0,[case  amod  amod],war,0,tariff1,war,41
firearms1,0,0,[amod  amod],trafficking,0,0,0,41
Poverty1,0,0,[case  det  nmod],War,0,0,0,41
wealth1,wealth1,will,[nsubj  dobj],torpedoed,0,0,0,41
taxpayer1,0,0,[csubj  cop  det  amod  amod  advmod  acl:relcl],ambush,0,well-designed,ambush,41
gun_owners1,Congress,gun_owners1,[nsubj  advmod  dobj  nmod],attack,0,0,0,41
taxpayer1,0,0,[csubj  cop  det  amod  amod  advmod  acl:relcl],ambush,0,taxpayer1,ambush,41
poverty1,0,0,[case  det  nmod  nmod],cost,0,0,0,41
taxes1,0,0,[det  nmod],ambush,0,of,taxes1,41
bureaucratic1,0,0,[case  amod  cc  conj],battle,0,bureaucratic1,battle,41
Poverty1,0,0,[det  nmod],War,0,of,Poverty1,41
firearms1,0,0,[amod  amod],trafficking,0,general,trafficking,41
Obamacare1,0,0,[det  amod  nmod],aim,0,ultimate,aim,42
Obamacare1,0,0,[det  amod  nmod],aim,0,of,Obamacare1,42
Obamacare1,0,0,[det  amod  nmod],aim,0,0,0,42
gun-owner1,0,0,[det  amod],average,0,0,0,42
representative_government1,0,0,[nmod  conj  nmod  cc  conj  nmod  appos],loss,0,of,Amendment,42
wealth1,0,0,[case  det  nmod],uncertainty,0,0,0,42
guns1,many,guns1,[nsubj  aux  dobj],filed,0,many,filed,42
regulation1,regulation1,oil,[nsubj  dobj  nmod],hydrogenated,0,with,oil,42
representative_government1,0,0,[nmod  conj  nmod  cc  conj  nmod  appos],loss,0,of,representative_government1,42
wealth1,people,wealth1,[advmod  nsubj  dobj],have,0,0,0,42
regulation1,0,0,[case  det  nmod],piece,0,of,regulation1,42
homelessness1,0,0,[det  nmod  cc  conj],tragedy,0,0,0,42
firearms1,firearms1,0,[mark  nsubj  cop  advmod],teddy,0,0,0,42
representative_government1,0,0,[nmod  conj  nmod  cc  conj  nmod  appos],loss,0,of,freedom,42
anti-gun1,0,0,[det  amod],side,0,anti-gun1,side,42
government1,0,0,[det  nmod],size,0,0,0,42
bureaucratic1,0,0,[case  amod],felicity,0,0,0,42
bureaucratic1,0,0,[case  amod],felicity,0,bureaucratic1,felicity,42
votes1,0,0,[case  nmod],search,0,0,0,42
poverty1,poverty1,million,[mark  nsubj  dobj],deprives,0,0,0,42
government1,0,0,[case  det  amod  nmod],decision,0,of,government1,42
gun_control1,0,0,[nmod],element,0,0,0,42
election1,0,0,[det  nummod  amod],season,0,0,0,42
gun_control1,0,0,[nmod],element,0,of,gun_control1,42
Democracy1,0,0,[amod  dep],Bonds,0,Democracy1,Bonds,42
guns1,guns1,0,[nmod  nsubj  cop  amod  nmod  cc  conj],reminder,0,of,hardship,42
governments1,governments1,0,[mark  nsubj  aux  nmod],put,0,in,position,42
elections1,Journal,elections1,[nsubj  dobj  advcl],ass,0,0,0,42
democracy1,0,0,[case  amod  amod  nmod],norm,0,embracing,norm,42
diplomatic1,0,0,[case  det  amod],level,0,0,0,42
governments1,governments1,0,[mark  nsubj  aux  nmod],put,0,0,0,42
guns1,0,account,[dobj  nmod],doe,0,0,0,42
gun1,authority,0,[nsubj  cop  det],gun1,0,0,0,42
gun_control1,0,0,[amod  acl:relcl],pound,0,0,0,42
bureaucratic1,0,0,[det  amod  nmod  acl:relcl],model,0,of,socialism,42
bureaucratic1,0,0,[det  amod  nmod  acl:relcl],model,0,bureaucratic1,model,42
gun_control1,0,0,[det  amod  amod  amod],scheme,0,burdensome,scheme,42
taxation1,0,0,[neg  nmod],taxation1,0,without,representation,42
democracy1,Rarely,0,[nsubj  aux  advmod  cop  advmod  cc  conj  conj  conj  advmod  dep],acclaimed,0,promoted,acclaimed,42
democratic1,0,0,[det  amod  cc  conj],character,0,0,0,42
poverty1,0,0,[case  nmod:poss  amod  amod],standard,0,poverty1,standard,42
property_tax1,0,0,[case  amod],level,0,0,0,42
poverty1,0,0,[case  nmod:poss  amod  amod],standard,0,low,standard,42
gun_control1,0,0,[amod],garbage,0,gun_control1,garbage,42
Democracy1,0,0,[amod  dep],Bonds,0,0,0,42
government1,0,0,[amod  cc  conj  acl:relcl],decision,0,government1,decision,42
poverty1,0,0,[case  nmod],background,0,0,0,42
voter1,0,0,[cc  conj],Libertarians,0,0,0,42
Obamacare1,0,0,[case  det  nmod],Failure,0,of,Obamacare1,42
income_tax1,FIEs,income_tax1,[nsubj  dobj  cc  conj],enjoy,0,0,0,42
governments1,Jamaica,growth,[nmod  nsubj  dobj],showed,0,0,0,42
tariffs1,tariffs1,0,[nsubj  nmod  nmod  nmod],range,0,from,percent,42
gun_control1,0,0,[case  det  nmod],world,0,of,gun_control1,42
be_poor1,0,0,[csubj  cop  det  amod],thing,0,0,0,42
poverty1,who,0,[nsubjpass  auxpass  nmod  xcomp],forced,0,0,0,42
poverty1,who,0,[nsubjpass  auxpass  nmod  xcomp],forced,0,by,poverty1,42
regulation1,regulation1,oil,[nsubj  dobj  nmod],hydrogenated,0,0,0,42
votes1,0,0,[case  nmod],search,0,of,votes1,42
government1,government1,power,[nsubj  aux  dobj  compound:prt  nmod  advcl  mark  iobj  dobj],giving,government,to,people,42
Gun_control1,Gun_control1,0,[nsubj  cop  advcl],endless,0,0,0,42
democracy1,0,0,[case  amod  amod  nmod],norm,0,global,norm,42
guns1,guns1,0,[nsubjpass  aux  auxpass  nmod],regulated,0,like,car,42
government1,government1,power,[nsubj  aux  dobj  compound:prt  nmod  advcl  mark  iobj  dobj],giving,government,0,0,42
election1,0,election1,[mark  dobj  nmod],frame,0,a,choice,42
tariffs1,tariffs1,0,[nsubj  nmod  nmod  nmod],range,0,from,0,42
government1,0,0,[case  amod],performance,0,0,0,42
money1,0,0,[case  det  amod],tramp,0,0,0,42
poverty1,0,0,[det  amod  amod  compound],strategy,0,pro-growth,strategy,42
bureaucratic1,0,0,[det  amod  nmod  acl:relcl],model,0,0,0,42
tariffs1,tariffs1,0,[nsubj  nmod  nmod  nmod],range,0,average,range,42
tariffs1,tariffs1,0,[nsubj  nmod  nmod  nmod],range,0,with,average,42
gun_control1,gun_control1,0,[nmod  nsubj  cop  det  nmod],product,0,By,way,42
Poverty1,0,0,[nmod],Changes,0,0,0,42
tax_reform1,0,0,[det  nmod],kind,0,0,0,42
gun-control1,0,0,[amod  amod],logic,0,twisted,logic,42
tax_reform1,0,0,[det  nmod],kind,0,of,tax_reform1,42
gun_rights1,0,0,[advmod  case  det  amod],community,0,gun_rights1,community,42
tariff1,0,0,[case  det  amod  amod  dep],standard,0,tariff1,standard,42
voters1,0,0,[case  amod  amod  amod  amod],supporter,0,many,supporter,42
gun_control1,gun_control1,0,[nsubj],work,0,0,0,42
gun_controls1,0,0,[amod  nmod],range,0,wide,range,42
gun_control1,0,0,[amod],work,0,gun_control1,work,42
bureaucracy1,0,0,[case  det  amod  nmod],layer,0,of,bureaucracy1,42
gun_control1,0,0,[amod],work,0,0,0,42
election_campaign1,0,0,[amod  amod],month,0,0,0,42
gun_ownership1,0,gun_ownership1,[dobj  nmod],linking,0,to,outcome,42
Income1,0,0,[compound  compound],Gap,0,0,0,42
property_tax1,0,0,[case  amod],level,0,property_tax1,level,42
democratic_government1,0,0,[case  case  amod  nmod],interlude,0,0,0,42
taxation1,0,0,[case  det  nmod],effect,0,0,0,42
gun_control1,0,0,[advmod  amod],nutter,0,gun_control1,nutter,42
gun_control1,0,0,[amod],garbage,0,0,0,42
government1,0,0,[case  nmod:poss  nmod],relationship,0,with,medium,42
election1,0,0,[amod  amod],break,0,0,0,42
gun_control1,gun_control1,0,[nmod  nsubj  cop  det  nmod],product,0,0,0,42
poverty1,0,0,[nmod:poss  amod  compound],objective,0,poverty1,objective,42
be_poor1,0,0,[csubj  cop  det  amod],thing,0,frightening,thing,42
democracy1,0,0,[case  det  nmod],project,0,0,0,42
gun_controls1,0,0,[amod  nmod],range,0,of,gun_controls1,42
gun_controls1,you,gun_controls1,[nsubj  dobj],support,0,0,0,42
democracy1,0,0,[case  det  nmod],practice,0,of,democracy1,42
property_taxes1,property_taxes1,0,[advmod  nsubj  ccomp],provide,0,0,0,42
guns1,guns1,0,[mark  nsubj  cop  amod  acl],tool,0,effective,tool,42
poverty1,0,0,[case  nmod:poss  compound  amod],story,0,0,0,42
guns1,0,0,[nmod:poss  amod],talk,0,0,0,42
guns1,0,0,[amod],party,0,guns1,party,42
guns1,guns1,0,[mark  nsubj  aux  neg  advmod],mix,0,0,0,42
guns1,guns1,0,[advmod  nsubj  xcomp  nmod],went,0,silent,went,42
guns1,guns1,0,[advmod  nsubj  xcomp  nmod],went,0,for,armistice,42
gun_control1,gun_control1,0,[advmod  nsubj  advmod],work,0,0,0,42
gun_control1,gun_control1,0,[cc  nsubj  cop  advmod  det  amod  nmod],campaign,0,serious,campaign,42
democracy1,0,0,[case  det  nmod],project,0,of,democracy1,42
election1,0,0,[det  nummod  amod],season,0,election1,season,42
governments1,0,0,[case  det  nmod],form,0,of,governments1,42
taxation1,0,0,[det  nmod],art,0,0,0,42
tariffs1,tariffs1,0,[nsubj  nmod  nmod  nmod],range,0,0,0,42
gun_rights1,0,0,[advmod  case  det  amod],community,0,0,0,42
governments1,Jamaica,growth,[nmod  nsubj  dobj],showed,0,Under,governments1,42
gun_control1,gun_control1,0,[nsubj  advmod  compound:prt  cc  conj],pitch,0,0,0,42
government1,0,0,[det  nmod],furniture,0,of,government1,42
democracy1,0,0,[case  amod  dep],nation,0,European,nation,42
gun1,gun1,0,[mark  nsubj  cop  neg  appos  cc  conj],toy,0,0,0,42
gun_control1,gun_control1,0,[mark  nsubj  ccomp],belief,0,0,0,42
gun_control1,gun_control1,0,[mark  nsubj  ccomp],belief,0,safe,belief,42
representative_government1,0,0,[nmod  conj  nmod  cc  conj  nmod  appos],loss,0,0,0,42
elections1,0,0,[advmod  advmod  det  nmod],introduction,0,0,0,42
guns1,guns1,0,[mark  advmod  nsubjpass  auxpass],regulated,0,0,0,42
tax1,0,0,[case  det  advmod  amod  amod  dep],system,0,0,0,42
wealthy1,wealthy1,hit,[mark  nsubj  dobj],taking,0,0,0,42
tax1,0,0,[case  det  advmod  amod  amod  dep],system,0,tax1,system,42
Obamacare1,0,0,[case  det  nmod],Failure,0,0,0,42
firearm1,0,time,[mark  iobj  dobj  dep],face,firearm1,0,0,42
gun_control1,0,0,[det  amod  amod  amod],scheme,0,0,0,42
election1,0,0,[amod  amod],break,0,election1,break,42
democracy1,0,0,[case  nmod],belief,0,0,0,42
election1,0,0,[det  amod],season,0,election1,season,42
gun_control1,0,0,[det  nmod],demand,0,0,0,42
poverty1,0,0,[det  amod  amod  compound],strategy,0,poverty1,strategy,42
social_democracy1,0,0,[det  amod  nmod],era,0,new,era,42
poverty1,0,0,[det  amod  amod  compound],strategy,0,0,0,42
gun_control1,gun_control1,0,[cc  nsubj  cop  advmod  det  amod  nmod],campaign,0,with,strategy,42
Sales_Tax1,Sales_Tax1,0,[advmod  nsubjpass  aux  auxpass  advcl],investigated,0,0,0,42
guns1,act,commerce,[nsubj  aux  neg  dobj  advcl  nsubj  aux  neg  dobj  cc  conj  mark  dobj  nmod],regulate,0,around,school,42
government1,0,0,[case  amod],performance,0,government1,performance,42
election1,0,0,[amod  amod],break,0,Special,break,42
gun_controls1,0,0,[amod],method,0,gun_controls1,method,42
gun_controls1,0,0,[amod],method,0,0,0,42
government1,0,0,[case  nmod:poss  nmod],relationship,0,0,0,42
poverty1,0,0,[nmod:poss  amod  compound],objective,0,0,0,42
government1,0,0,[case  nmod:poss  nmod],relationship,0,'s,government1,42
gun_control1,gun_control1,0,[mark  nsubj  ccomp],claimed,0,0,0,42
government1,0,0,[case  det  nmod  dep],facet,0,of,government1,42
voters1,0,0,[case  amod  amod  amod  amod],supporter,0,voters1,supporter,42
guns1,0,0,[nmod:poss  amod],talk,0,guns1,talk,42
Poverty1,0,0,[nmod],Changes,0,in,Poverty1,42
social_democracy1,0,0,[det  amod  nmod],era,0,of,social_democracy1,42
government1,0,0,[det  nmod],size,0,of,government1,42
gun_control1,0,0,[amod  acl:relcl],pound,0,gun_control1,pound,42
democracy1,0,0,[advcl  parataxis  auxpass  nmod],protected,0,0,0,42
diplomatic1,0,0,[case  det  amod],level,0,diplomatic1,level,42
guns1,ploy,guns1,[nsubj  cop  mark  dobj  advcl],reading,0,0,0,42
voters1,0,0,[case  compound  nmod],courtship,0,of,voters1,42
democracy1,democracy1,0,[mark  nsubj  cop  advmod  det  amod  ccomp],model,0,interested,model,42
voters1,0,0,[case  compound  nmod],courtship,0,0,0,42
Liberal_democracy1,Liberal_democracy1,0,[nsubj  ccomp],insists,0,0,0,42
democracy1,democracy1,0,[mark  nsubj  cop  advmod  det  amod  ccomp],model,0,governmental,model,42
corporate_tax1,0,0,[case  nmod],level,0,of,corporate_tax1,42
